customer_id,segment,R_score,F_score,M_score,RFM_score,recency_days,frequency,monetary,avg_discount,return_rate,complaint_score,engagement_score,sessions_30d,last_visit_days_ago,last_campaign_received,manual_priority_bucket,churn_next_60d,split
CUST00191,At-Risk Customers,4,1,1,6,28,1,149.0,0.34,0.0,0.0,0.3037435897362879,6,11,welcome_offer,low,0,validation
CUST00192,Loyal Customers,3,3,3,9,55,3,2263.95,0.28,0.0,0.0,0.32482051280720475,8,30,none,medium,0,test
CUST00193,At-Risk Customers,1,1,1,3,157,1,424.74,0.21,0.0,0.0,0.23815384614333807,3,30,free_shipping,high,1,train
CUST00194,At-Risk Customers,3,4,4,11,80,5,3878.09,0.36,0.4,0.6666666666666667,0.5925128204838301,13,3,none,high,0,test
CUST00195,At-Risk Customers,4,1,1,6,23,1,654.27,0.17,0.0,0.6666666666666667,0.31999999999303336,5,0,new_launch,medium,0,train
CUST00196,At-Risk Customers,4,2,2,8,24,2,1272.38,0.28,0.0,0.6666666666666667,0.17400000000010668,1,12,free_shipping,medium,1,train
CUST00197,Champions,5,5,5,15,15,9,8552.59,0.30444444444444446,0.0,0.7333333333333334,0.33733333332633997,11,10,bundle_discount,medium,0,validation
CUST00198,Champions,4,5,5,14,37,9,7595.96,0.28444444444444444,0.0,0.5333333333333333,0.2619487179416619,1,6,new_launch,medium,0,train
CUST00199,Champions,5,4,4,13,6,4,3273.56,0.22749999999999998,0.0,0.6666666666666667,0.27533333332887555,3,0,welcome_offer,medium,0,validation
CUST00200,Champions,5,5,5,15,15,6,6239.45,0.17166666666666666,0.0,0.4666666666666667,0.47851282048852345,7,2,none,low,0,train
CUST00201,At-Risk Customers,2,5,5,12,93,7,6691.56,0.23857142857142857,0.0,0.43333333333333335,0.23020512820183842,3,12,none,high,1,train
CUST00202,At-Risk Customers,2,1,2,5,141,1,1220.26,0.33,0.0,0.0,0.3157435897292746,9,40,bundle_discount,high,0,train
CUST00203,Discount Dependents,2,2,1,5,114,2,743.3499999999999,0.39,0.0,0.0,0.26374358973584344,6,28,welcome_offer,high,1,validation
CUST00204,Champions,4,4,4,12,42,5,2706.75,0.284,0.0,0.0,0.49133333331848,17,4,welcome_offer,medium,0,train
CUST00205,Champions,4,4,4,12,30,5,3202.69,0.23399999999999999,0.0,0.0,0.506358974341701,13,0,none,low,0,train
CUST00206,At-Risk Customers,2,5,5,12,118,10,6479.7,0.265,0.1,0.6000000000000001,0.29056410255002374,7,38,bundle_discount,high,1,train
CUST00207,Promising Risers,5,1,1,7,18,1,193.1,0.62,0.0,0.0,0.516564102540506,11,7,none,low,1,train
CUST00208,At-Risk Customers,2,5,5,12,91,6,6865.35,0.20000000000000004,0.0,0.4666666666666667,0.2159487179421019,2,24,free_shipping,high,1,train
CUST00209,Dormant Customers,1,4,4,9,279,5,3422.88,0.192,0.2,0.4666666666666667,0.08866666666754222,3,46,bundle_discount,high,1,validation
CUST00210,At-Risk Customers,2,2,2,6,128,2,1254.8700000000001,0.27,0.0,0.0,0.13199999999904222,3,38,none,high,1,train
CUST00211,At-Risk Customers,2,4,5,11,90,5,27215.920000000002,0.324,0.0,0.6666666666666667,0.2708717948663895,4,9,bundle_discount,high,0,train
CUST00212,Dormant Customers,1,3,3,7,204,3,2071.6800000000003,0.32666666666666666,0.0,0.0,0.1484102564051346,3,45,new_launch,high,1,train
CUST00213,At-Risk Customers,2,2,3,7,86,2,1680.61,0.2,1.0,0.5333333333333333,0.17799999999971336,2,15,bundle_discount,high,1,train
CUST00214,At-Risk Customers,3,1,2,6,64,1,1427.16,0.22,0.0,0.0,0.24661538461043078,3,14,free_shipping,medium,1,train
CUST00215,At-Risk Customers,4,3,3,10,34,3,1564.1,0.19666666666666666,0.0,0.4666666666666667,0.40430769229000063,8,15,none,low,1,train
CUST00216,At-Risk Customers,3,1,2,6,48,1,1349.42,0.27,1.0,0.4666666666666667,0.2895384615317651,7,16,free_shipping,medium,1,train
CUST00217,Discount Dependents,3,3,2,8,79,3,1179.94,0.35333333333333333,0.0,0.0,0.20133333333154668,2,13,bundle_discount,high,1,train
CUST00218,At-Risk Customers,4,2,2,8,23,2,1492.68,0.13,0.0,0.0,0.19733333333305111,1,5,none,high,0,train
CUST00219,At-Risk Customers,1,5,4,10,154,6,2782.79,0.36166666666666664,0.0,0.4666666666666667,0.24456410255459712,3,30,welcome_offer,high,1,train
CUST00220,At-Risk Customers,4,3,2,9,25,3,1450.4099999999999,0.21666666666666667,0.0,0.06666666666666667,0.5767692307418444,14,10,none,medium,0,train
CUST00221,Promising Risers,5,2,2,9,7,2,781.03,0.345,0.0,0.0,0.6224615384337054,16,2,welcome_offer,low,0,train
CUST00222,At-Risk Customers,1,2,2,5,186,2,1259.5,0.45,0.0,0.6666666666666667,0.14066666666732888,1,22,welcome_offer,high,1,train
CUST00223,At-Risk Customers,2,1,1,4,103,1,757.58,0.53,0.0,0.4666666666666667,0.14733333333388443,1,20,welcome_offer,high,1,train
CUST00224,At-Risk Customers,2,2,3,7,89,2,1839.95,0.32,0.5,0.4666666666666667,0.22194871794343968,1,13,free_shipping,high,0,train
CUST00225,Loyal Customers,2,3,4,9,88,3,3012.6,0.32,0.0,0.0,0.2299487179440419,3,19,bundle_discount,high,1,train
CUST00226,At-Risk Customers,3,3,3,9,54,3,2345.42,0.15666666666666668,0.3333333333333333,0.4666666666666667,0.20399999999575114,6,34,new_launch,medium,0,validation
CUST00227,At-Risk Customers,1,5,5,11,153,6,4383.02,0.2816666666666667,0.16666666666666666,0.5333333333333333,0.10333333333494443,0,29,bundle_discount,high,1,train
CUST00228,At-Risk Customers,3,5,5,13,82,7,4150.72,0.33428571428571424,0.14285714285714285,0.7333333333333334,0.338358974346232,6,11,free_shipping,high,1,train
CUST00229,Loyal Customers,2,4,4,10,92,5,3077.41,0.304,0.0,0.06666666666666667,0.32507692306972347,8,8,new_launch,high,1,train
CUST00230,Champions,4,5,5,14,37,8,7503.74,0.2175,0.0,0.13333333333333333,0.62210256407372,17,14,none,medium,0,train
CUST00231,Loyal Customers,4,3,3,10,23,3,1558.41,0.19333333333333333,0.0,0.0,0.30066666666191777,6,0,free_shipping,low,0,train
CUST00232,At-Risk Customers,3,1,2,6,55,1,786.26,0.33,0.0,0.0,0.22466666666560223,2,1,bundle_discount,medium,0,train
CUST00233,Dormant Customers,1,3,3,7,361,3,1626.9899999999998,0.2866666666666667,0.0,0.0,0.16743589742743994,5,60,new_launch,high,1,train
CUST00234,Loyal Customers,5,4,3,12,17,4,2458.9700000000003,0.195,0.0,0.0,0.30066666666191777,6,0,welcome_offer,low,0,train
CUST00235,Loyal Customers,2,4,3,9,125,4,2278.82,0.225,0.0,0.0,0.19415384614939807,2,29,none,high,0,train
CUST00236,At-Risk Customers,3,1,2,6,62,1,782.89,0.37,0.0,0.06666666666666667,0.3019999999945756,8,8,free_shipping,medium,0,train
CUST00237,Champions,5,4,4,13,15,4,3607.29,0.2525,0.0,0.0,0.44789743588068603,8,0,welcome_offer,low,0,validation
CUST00238,At-Risk Customers,3,2,3,8,78,2,2181.78,0.185,0.0,0.43333333333333335,0.18733333333321778,1,8,bundle_discount,high,0,train
CUST00239,Dormant Customers,1,1,1,3,320,1,208.1,0.51,0.0,0.0,0.11241025640679679,4,60,bundle_discount,high,1,test
CUST00240,At-Risk Customers,3,2,3,8,56,2,2277.31,0.18,0.0,0.4666666666666667,0.21420512820288953,4,16,bundle_discount,medium,0,train
CUST00241,Loyal Customers,5,3,4,12,6,3,3041.48,0.38999999999999996,0.0,0.0,0.47056410254789044,12,0,new_launch,low,0,train
CUST00242,Loyal Customers,3,5,4,12,82,6,3655.25,0.29833333333333334,0.0,0.0,0.5809230768907647,11,5,none,high,0,train
CUST00243,Loyal Customers,3,4,4,11,69,4,3129.06,0.395,0.25,0.06666666666666667,0.18533333333148666,3,22,free_shipping,medium,1,train
CUST00244,At-Risk Customers,2,2,3,7,144,2,2449.86,0.22499999999999998,0.0,0.0,0.1539999999993289,1,23,welcome_offer,high,1,train
CUST00245,Discount Dependents,3,2,2,7,73,2,1245.78,0.36,0.0,0.0,0.4511794871537501,6,16,free_shipping,medium,0,train
CUST00246,At-Risk Customers,3,3,3,9,52,3,1985.72,0.25,0.0,0.4666666666666667,0.341948717936473,6,13,none,medium,0,train
CUST00247,At-Risk Customers,3,5,5,13,57,11,5611.35,0.41363636363636364,0.0,0.6000000000000001,0.33102564101223647,5,14,bundle_discount,medium,1,test
CUST00248,Loyal Customers,3,5,5,13,71,7,4187.5599999999995,0.3171428571428571,0.0,0.0,0.20107692307486127,2,15,none,medium,0,test
CUST00249,At-Risk Customers,1,3,3,7,162,3,1761.46,0.4066666666666667,0.0,0.0,0.2512820512727552,5,31,free_shipping,high,1,train
CUST00250,At-Risk Customers,4,1,2,7,35,1,837.19,0.3,0.0,0.0,0.2773333333300845,6,2,new_launch,low,0,test
CUST00251,At-Risk Customers,4,1,2,7,41,1,966.73,0.37,1.0,0.6666666666666667,0.4659999999843266,14,9,free_shipping,medium,1,train
CUST00252,At-Risk Customers,1,5,5,11,190,6,5194.02,0.3216666666666667,0.0,0.0,0.25882051281044477,4,23,free_shipping,high,1,train
CUST00253,At-Risk Customers,1,3,3,7,191,3,1901.1299999999999,0.19999999999999998,0.0,0.0,0.18507692307119017,3,34,new_launch,high,1,train
CUST00254,At-Risk Customers,1,4,4,9,183,4,3041.57,0.33999999999999997,0.0,0.0,0.22574358973685238,4,26,free_shipping,high,1,train
CUST00255,Champions,4,5,5,14,22,6,4806.29,0.19833333333333333,0.16666666666666666,0.5333333333333333,0.36769230767915867,10,19,bundle_discount,medium,0,train
CUST00256,At-Risk Customers,1,2,3,6,181,2,1727.8400000000001,0.105,0.0,0.26666666666666666,0.10066666666799556,1,34,free_shipping,high,1,test
CUST00257,At-Risk Customers,3,2,2,7,55,2,1042.47,0.3,0.0,0.0,0.26799999999435775,7,19,free_shipping,medium,0,train
CUST00258,Champions,4,5,5,14,42,10,6259.64,0.27199999999999996,0.0,0.6666666666666667,0.3874871794745425,7,7,free_shipping,medium,0,validation
CUST00259,At-Risk Customers,1,1,2,4,192,1,1519.33,0.32,0.0,0.0,0.09666666666838888,0,31,new_launch,high,1,train
CUST00260,Discount Dependents,5,2,3,10,2,2,1820.81,0.395,0.0,0.0,0.30287179486598725,7,7,bundle_discount,low,0,validation
CUST00261,At-Risk Customers,3,1,1,5,51,1,350.44,0.44,0.0,0.0,0.2,0,0,free_shipping,high,0,train
CUST00262,At-Risk Customers,5,2,2,9,9,2,1318.44,0.12,0.0,0.0,0.25666666666297777,5,9,new_launch,low,0,train
CUST00263,Champions,4,5,5,14,25,12,7940.0,0.3475,0.25,0.8333333333333334,0.5823076922803028,15,11,welcome_offer,medium,0,validation
CUST00264,At-Risk Customers,4,2,1,7,31,2,671.0999999999999,0.31,0.0,0.4666666666666667,0.3659487179379685,7,0,free_shipping,medium,1,train
CUST00265,At-Risk Customers,3,1,1,5,77,1,510.24,0.38,0.0,0.0,0.30082051281043143,7,28,none,high,0,train
CUST00266,At-Risk Customers,1,4,5,10,158,4,5306.62,0.255,0.25,0.5333333333333333,0.14066666666732888,1,22,new_launch,high,1,test
CUST00267,Champions,4,4,5,13,29,4,4026.2300000000005,0.25,0.25,0.5333333333333333,0.29199999999474224,8,11,new_launch,medium,1,validation
CUST00268,At-Risk Customers,5,3,3,11,9,3,2097.02,0.4166666666666667,0.0,0.4666666666666667,0.35989743588502826,6,8,welcome_offer,medium,0,train
CUST00269,At-Risk Customers,4,3,4,11,30,3,2563.9300000000003,0.33,0.0,0.6666666666666667,0.43348717947108023,11,10,new_launch,low,0,validation
CUST00270,At-Risk Customers,3,2,2,7,75,2,968.72,0.24000000000000002,0.0,0.0,0.49251282048963013,8,7,bundle_discount,medium,0,train
CUST00271,Champions,4,4,4,12,32,4,3933.98,0.20750000000000002,0.0,0.0,0.23707692307458794,1,0,new_launch,low,0,train
CUST00272,Champions,5,5,5,15,12,13,13721.27,0.22307692307692306,0.0,0.0,0.34466666665863555,7,1,bundle_discount,low,0,validation
CUST00273,Champions,5,5,5,15,13,8,6009.55,0.1925,0.125,0.7166666666666668,0.40748717947282026,7,1,welcome_offer,low,0,train
CUST00274,At-Risk Customers,3,1,1,5,71,1,695.0,0.36,0.0,0.0,0.21887179487045844,1,2,bundle_discount,high,0,train
CUST00275,Dormant Customers,1,5,4,10,241,6,3879.21,0.22,0.0,0.06666666666666667,0.19102564101706979,5,51,new_launch,high,1,train
CUST00276,Loyal Customers,3,5,5,13,47,6,8721.42,0.22,0.0,0.0,0.397282051266793,9,14,free_shipping,medium,0,validation
CUST00277,Loyal Customers,5,3,3,11,2,3,1630.27,0.24666666666666667,0.0,0.0,0.1879999999995467,2,12,none,low,0,train
CUST00278,At-Risk Customers,3,4,4,11,69,4,2768.06,0.265,0.0,0.43333333333333335,0.2644102564043946,7,22,bundle_discount,medium,1,test
CUST00279,Champions,5,5,5,15,12,8,5366.55,0.34875,0.0,0.4666666666666667,0.4503589743411631,9,0,none,low,0,test
CUST00280,Champions,5,5,5,15,10,8,7231.759999999999,0.26875,0.0,0.0,0.3219487179415286,6,4,welcome_offer,low,0,train
CUST00281,At-Risk Customers,4,2,2,8,35,2,1161.06,0.335,0.0,0.0,0.2286666666640978,3,9,new_launch,low,1,validation
CUST00282,Dormant Customers,1,2,2,5,296,2,774.76,0.33999999999999997,0.0,0.26666666666666666,0.014000000002773311,1,60,new_launch,high,1,train
CUST00283,Champions,5,5,5,15,18,10,7871.0,0.327,0.2,0.5666666666666667,0.30866666666113113,8,6,none,medium,0,train
CUST00284,Dormant Customers,1,2,2,5,291,2,781.62,0.345,0.0,0.0,0.09348717948223581,1,60,new_launch,high,1,validation
CUST00285,Loyal Customers,5,4,3,12,13,4,2158.18,0.3175,0.0,0.0,0.30333333332723333,10,16,bundle_discount,low,0,validation
CUST00286,Dormant Customers,1,2,3,6,369,2,2027.25,0.395,0.0,0.6666666666666667,0.08194871794466185,1,60,free_shipping,high,1,train
CUST00287,Loyal Customers,3,5,5,13,69,6,6236.95,0.2866666666666667,0.0,0.06666666666666667,0.37482051280637146,8,15,none,medium,0,train
CUST00288,At-Risk Customers,2,2,2,6,110,2,1096.1,0.255,0.0,0.4666666666666667,0.14733333333388443,1,20,new_launch,high,1,train
CUST00289,Discount Dependents,5,2,2,9,5,2,811.06,0.36,0.0,0.0,0.3212820512751997,5,0,none,low,0,train
CUST00290,At-Risk Customers,5,1,1,7,9,1,251.16,0.34,0.0,0.4666666666666667,0.33066666665919553,6,1,new_launch,medium,0,train
CUST00291,At-Risk Customers,3,5,5,13,58,9,5604.34,0.33555555555555555,0.2222222222222222,0.6666666666666667,0.25882051281183366,4,23,welcome_offer,medium,1,train
CUST00292,At-Risk Customers,4,1,1,6,43,1,657.91,0.08,1.0,0.06666666666666667,0.3981025640874355,6,0,none,medium,0,train
CUST00293,Dormant Customers,1,3,3,7,230,3,1699.71,0.3233333333333333,0.0,0.0,0.15430769230080058,3,59,new_launch,high,1,test
CUST00294,At-Risk Customers,2,1,3,6,102,1,1714.42,0.12,0.0,0.0,0.6317948717527654,15,35,bundle_discount,high,0,train
CUST00295,Discount Dependents,5,2,3,10,16,2,2000.29,0.53,0.0,0.0,0.21133333333249113,2,5,free_shipping,low,0,train
CUST00296,At-Risk Customers,2,4,3,9,132,4,1989.83,0.195,0.0,0.0,0.14466666666582445,2,30,none,high,1,train
CUST00297,At-Risk Customers,1,1,2,4,154,1,1130.29,0.16,0.0,0.4666666666666667,0.40123076921288603,13,30,welcome_offer,high,1,train
CUST00298,Dormant Customers,1,1,2,4,201,1,1122.99,0.2,0.0,0.0,0.25835897434423205,6,50,new_launch,high,1,train
CUST00299,Dormant Customers,1,4,3,8,343,4,2302.1800000000003,0.4175,0.25,0.5333333333333333,3.333311404674078e-12,0,60,free_shipping,high,1,train
CUST00300,Loyal Customers,5,4,3,12,5,4,2276.6099999999997,0.3725,0.0,0.0,0.26666666666392225,5,1,none,low,0,train
CUST00301,Champions,5,5,5,15,9,7,7023.07,0.18285714285714286,0.0,0.6666666666666667,0.27133333332874665,7,13,welcome_offer,medium,0,validation
CUST00302,At-Risk Customers,1,4,3,8,148,4,2534.0,0.3975,0.25,0.6666666666666667,0.30189743588303714,4,27,new_launch,high,1,train
CUST00303,At-Risk Customers,3,4,4,11,48,5,3674.2,0.21200000000000002,0.2,0.5333333333333333,0.3004102564016213,6,12,none,medium,0,test
CUST00304,At-Risk Customers,2,3,4,9,87,3,2837.27,0.23666666666666666,0.0,0.4666666666666667,0.3983076922889073,4,5,new_launch,high,1,train
CUST00305,At-Risk Customers,1,1,1,3,166,1,531.59,0.19,0.0,0.0,0.21887179486660285,6,33,welcome_offer,high,1,test
CUST00306,Champions,5,4,4,13,19,5,3658.35,0.21000000000000002,0.2,0.43333333333333335,0.33056410255210156,2,0,welcome_offer,medium,0,test
CUST00307,At-Risk Customers,4,3,3,10,32,3,2114.17,0.42333333333333334,0.3333333333333333,0.4666666666666667,0.17974358974253682,0,13,none,high,1,train
CUST00308,At-Risk Customers,3,2,2,7,66,2,1535.15,0.26,0.0,0.0,0.27594871793946857,7,27,none,medium,0,train
CUST00309,Loyal Customers,5,3,4,12,8,3,2731.6099999999997,0.3666666666666667,0.0,0.0,0.4843076922884228,13,12,none,low,1,train
CUST00310,At-Risk Customers,4,1,1,6,22,1,578.27,0.2,1.0,0.4666666666666667,0.29974358973668125,5,8,bundle_discount,medium,0,train
CUST00311,At-Risk Customers,3,1,2,6,48,1,1336.82,0.1,0.0,0.0,0.28933333332831557,4,0,free_shipping,medium,1,train
CUST00312,At-Risk Customers,3,1,1,5,64,1,486.27,0.2,0.0,0.0,0.33599999999257113,9,7,free_shipping,medium,1,train
CUST00313,At-Risk Customers,1,1,1,3,162,1,769.77,0.33,0.0,0.6666666666666667,0.34041025640018796,16,37,free_shipping,high,1,validation
CUST00314,At-Risk Customers,5,1,1,7,16,1,560.98,0.29,0.0,0.0,0.15333333333411112,0,14,welcome_offer,high,1,train
CUST00315,Champions,5,5,5,15,17,10,10137.960000000001,0.337,0.0,0.5333333333333333,0.6193846153515241,11,0,free_shipping,low,0,train
CUST00316,At-Risk Customers,2,2,2,6,97,2,1079.82,0.32,0.5,0.06666666666666667,0.2281025640919022,1,30,new_launch,high,1,train
CUST00317,At-Risk Customers,2,1,2,5,100,1,1353.24,0.19,0.0,0.0,0.2619999999941311,8,25,none,high,1,test
CUST00318,Loyal Customers,3,4,5,12,47,5,5959.01,0.244,0.0,0.06666666666666667,0.28723076922337937,2,8,none,medium,0,test
CUST00319,At-Risk Customers,2,5,4,11,147,6,2585.4700000000003,0.32666666666666666,0.0,0.0,0.10333333333494443,0,29,bundle_discount,high,1,train
CUST00320,Champions,4,5,5,14,25,7,5001.34,0.32285714285714284,0.0,0.4666666666666667,0.44589743587784375,10,19,none,low,0,train
CUST00321,At-Risk Customers,2,5,4,11,116,6,3100.54,0.3133333333333333,0.0,0.5333333333333333,0.22682051281195806,1,20,bundle_discount,high,1,validation
CUST00322,Champions,5,4,4,13,4,5,3351.86,0.384,0.0,0.0,0.27487179486821844,5,2,new_launch,low,0,train
CUST00323,Champions,5,5,5,15,5,8,7225.06,0.32875,0.0,0.0,0.32194871794041746,6,9,welcome_offer,low,0,train
CUST00324,Dormant Customers,1,4,5,10,274,4,6039.5599999999995,0.1925,0.25,0.5333333333333333,0.011538461540907274,0,60,new_launch,high,1,validation
CUST00325,Loyal Customers,4,3,4,11,44,3,3542.89,0.24,0.0,0.0,0.3978461538310279,6,7,welcome_offer,medium,0,train
CUST00326,Loyal Customers,2,3,3,8,124,3,1868.65,0.23666666666666666,0.0,0.06666666666666667,0.3921025640813755,7,26,none,high,1,train
CUST00327,At-Risk Customers,5,3,2,10,2,3,1087.67,0.3133333333333333,0.0,0.0,0.37697435895994946,7,14,bundle_discount,low,1,validation
CUST00328,Dormant Customers,1,1,1,3,322,1,371.68,0.32,0.0,0.0,0.05107692307736124,2,60,bundle_discount,high,1,validation
CUST00329,At-Risk Customers,5,1,1,7,1,1,299.28,0.06,0.0,0.0,0.21399999999944,1,0,welcome_offer,high,0,train
CUST00330,At-Risk Customers,3,3,2,8,74,3,1307.8000000000002,0.33,0.0,0.06666666666666667,0.17400000000010668,1,12,none,medium,0,train
CUST00331,At-Risk Customers,1,4,4,9,151,5,3450.66,0.422,0.2,0.5333333333333333,0.12400000000094001,1,27,free_shipping,high,1,train
CUST00332,At-Risk Customers,4,2,3,9,24,2,2059.8,0.375,0.5,0.5333333333333333,0.21461538461305524,0,6,bundle_discount,medium,0,validation
CUST00333,At-Risk Customers,3,1,2,6,75,1,870.15,0.07,0.0,0.0,0.18866666666476445,3,21,new_launch,medium,0,train
CUST00334,At-Risk Customers,3,3,3,9,85,3,2170.31,0.35666666666666663,0.3333333333333333,0.4666666666666667,0.13133333333382444,2,29,new_launch,high,1,train
CUST00335,At-Risk Customers,1,3,3,7,148,3,2480.1,0.38999999999999996,0.0,0.5333333333333333,0.2926153846058574,7,22,free_shipping,high,0,test
CUST00336,Loyal Customers,4,4,3,11,29,4,1900.82,0.2225,0.0,0.0,0.2966666666612,5,2,new_launch,low,0,train
CUST00337,Discount Dependents,5,2,3,10,7,2,1887.73,0.385,0.0,0.06666666666666667,0.22620512820223174,2,9,welcome_offer,medium,1,validation
CUST00338,At-Risk Customers,5,1,2,8,12,1,887.38,0.27,1.0,0.6666666666666667,0.29066666666097335,6,8,bundle_discount,medium,0,validation
CUST00339,At-Risk Customers,2,4,4,10,92,4,2671.88,0.3125,0.25,0.4666666666666667,0.4086666666544978,13,12,free_shipping,high,0,train
CUST00340,Champions,4,5,5,14,46,8,5565.53,0.17875,0.125,0.4666666666666667,0.3517435897323346,8,10,new_launch,medium,0,train
CUST00341,Promising Risers,5,1,2,8,19,1,790.16,0.46,0.0,0.0,0.38733333332328446,11,5,none,low,0,train
CUST00342,At-Risk Customers,5,3,4,12,1,3,2620.58,0.4166666666666667,0.0,0.4666666666666667,0.3639487179398486,9,4,free_shipping,medium,0,train
CUST00343,Loyal Customers,2,4,3,9,94,5,2489.52,0.248,0.0,0.0,0.33774358973067237,7,20,none,high,0,train
CUST00344,At-Risk Customers,1,4,5,10,189,5,4461.57,0.17200000000000001,0.0,0.7666666666666667,0.16666666666336666,5,41,welcome_offer,high,0,train
CUST00345,Champions,5,4,5,14,3,5,5510.36,0.154,0.0,0.6666666666666667,0.5343589743405809,15,0,bundle_discount,low,0,validation
CUST00346,At-Risk Customers,3,5,5,13,72,11,10011.3,0.25363636363636366,0.18181818181818182,0.5333333333333333,0.5163589743379232,13,7,new_launch,medium,0,train
CUST00347,At-Risk Customers,1,4,4,9,184,4,3311.46,0.3825,0.0,0.06666666666666667,0.26969230768033425,8,45,new_launch,high,1,train
CUST00348,Loyal Customers,5,3,3,11,1,3,2509.74,0.25666666666666665,0.0,0.0,0.5454871794635113,14,4,new_launch,low,0,test
CUST00349,Loyal Customers,3,4,4,11,74,4,3794.38,0.2475,0.0,0.0,0.18466666666515777,2,18,none,medium,0,train
CUST00350,At-Risk Customers,4,1,1,6,41,1,537.51,0.12,0.0,0.0,0.6340512820267707,18,0,free_shipping,medium,0,validation
CUST00351,Champions,5,5,5,15,9,7,7447.2,0.21,0.14285714285714285,0.6666666666666667,0.3206153846077597,4,1,none,medium,0,train
CUST00352,Promising Risers,4,1,2,7,27,1,1000.77,0.12,0.0,0.0,0.5145641025412749,13,16,new_launch,low,0,train
CUST00353,At-Risk Customers,2,4,3,9,118,4,1755.1200000000001,0.25,0.0,0.6666666666666667,0.23394871794114858,4,27,free_shipping,high,1,train
CUST00354,Champions,4,4,4,12,36,5,2894.64,0.22199999999999998,0.0,0.4666666666666667,0.27061538460720413,4,16,none,medium,0,train
CUST00355,At-Risk Customers,1,4,4,9,171,4,3405.2,0.1175,0.0,0.7333333333333334,0.27369230767907426,4,32,new_launch,high,1,train
CUST00356,At-Risk Customers,5,4,3,12,7,5,2474.34,0.242,0.0,0.6333333333333333,0.44615384613675135,10,7,new_launch,low,0,train
